Feature ID	Taxon	Confidence
348684e5b0a81df3dfd9111f7cdab7a3	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Nitrosococcales;D_4__Nitrosococcaceae;D_5__FS142-36B-02;D_6__uncultured bacterium	0.980
348698156d6d12bc348fdda0ee7fb321	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae	1.000
34889414b1fe3a59669699e9d23e46d1	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Oleiphilaceae;D_5__Oleiphilus	0.990
348a53804e09d5c0c156e8fe0bc576dd	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Phycisphaerales;D_4__Phycisphaeraceae	0.910
348aba23b252c43486ee9c5c125388d3	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	1.000
348d8aacea1179270ed97d28047015ba	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__Phaeodactylibacter;D_6__uncultured bacterium	0.920
348fdc63286c2716fa8c451e8bed0688	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales	0.800
34901774666813ae1856139f0b0af3ee	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Steroidobacterales;D_4__Steroidobacteraceae;D_5__Steroidobacter	0.990
34907656c2b5703e1610385683d78d3a	D_0__Bacteria	1.000
3490c922e47de2ebd059216733754494	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales	1.000
34991d40cc7f51cf7157ba91dfe36438	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae;D_5__Paenibacillus	0.990
349ac15f0aade357c6e8a2f5eaf9ab7f	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae	0.990
349ac2e4b7125e93a9a20efa37fd1965	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	1.000
349b01326395d333f1348d1f7c66c0d9	D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured crenarchaeote;D_4__uncultured crenarchaeote;D_5__uncultured crenarchaeote;D_6__uncultured crenarchaeote	0.980
349ba8a023ecb8041007e9a64f6cf98d	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	1.000
349ec67f27813cd1eceee64f8f7450fb	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Cellvibrionales;D_4__Halieaceae	0.980
34a2449af7b7f61e1fcce12ac71b626d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Oleiphilaceae;D_5__Oleiphilus	0.990
34acedeed701a80f36343f8ebc8e865d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.900
34b1fac43d6367f682a882a1fb1c983a	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas;D_6__Pseudomonas fragi	1.000
34b3ea9d4a44b38542c47f43c13dc923	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria	1.000
34bead2eb16aa56fdda50ef5ab35309c	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Ekhidna	0.960
34bed39a9e054dde3577545e213b80b3	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium	1.000
34bf4c414c6bf07f46bcd3092005041a	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter	0.830
34c296a517204c419c7745cb1e1b75fe	D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__JGI 0000069-P22	1.000
34c76a37daf44b08d51fdac690d8a846	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Propionibacteriales;D_4__Nocardioidaceae;D_5__Nocardioides;D_6__uncultured organism	1.000
34cb01625f514675d8190b8437a40f5b	Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa;Ambiguous_taxa	0.990
34d177a27799515251ff1d72a12aae5c	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae	1.000
34d22c0bdb69be96e3d2d05c96b3f29b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria	1.000
34d59638a154ea9793530fc477804df0	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	1.000
34d80124cce973cc0c5a46750d700e72	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__Fusarium mangiferae;D_6__Fusarium mangiferae	1.000
34d84de5190792c421c0bda75a35a61d	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae;D_5__Flavobacterium	1.000
34e391223f4db14f1edb4d6499abecae	D_0__Bacteria;D_1__Lentisphaerae;D_2__Oligosphaeria;D_3__P.palmC41	1.000
34e5e123103e603c7a5642385de35a19	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.900
34e87aacd188fa234c44762bd173c3ca	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Candidatus Berkiella	0.840
34ebe9b448c3ad3a87633a7e79ca51a5	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	0.990
34ec66b576f9ee61914076091c5a8ed8	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria	1.000
34f045a0ed3d459025d066ddf153e74d	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Beijerinckiaceae;D_5__Microvirga;Ambiguous_taxa	0.970
34f31bc103e3ce863fb758f66a4adce8	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae;D_5__Pedobacter	1.000
34f4523372f6971f9a847018caadfb05	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__env.OPS 17	0.880
34f4b2d120068af26f29114efea4183e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family	1.000
34f557ae0dea62a38ab9496aa87d8697	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__uncultured;D_6__uncultured sediment bacterium	0.840
34f71ee3cfe510dd694e7a559ea6d87a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__NS11-12 marine group;D_5__unidentified marine bacterioplankton;D_6__unidentified marine bacterioplankton	0.970
34f9af136c769eaf166862b81992cc8e	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia	0.990
34fa4035eb4175b6ad082fd924f0a71d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	1.000
3501d6bf52f5b3854a5220633f3f4651	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Xanthobacteraceae	1.000
3502e3f380d9bc3066c5fcd414d9dde7	D_0__Bacteria;D_1__Acidobacteria;D_2__Holophagae;D_3__Subgroup 7	1.000
3504e32641f3f85ac57150b170d4543f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Burkholderiaceae	1.000
3505aae68df7b2ffd79dd4ffd71fb5fe	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae	1.000
3506387e1f792f5928a4db32ae27582b	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	0.980
351020da896a25d706041116fc11ac1f	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales	0.890
3515033b79ddc2fb8afbba5ea583c64a	D_0__Bacteria;D_1__Omnitrophicaeota;D_2__Omnitrophia;D_3__Omnitrophales;D_4__Omnitrophaceae;D_5__Candidatus Omnitrophus	0.880
352298e680554b461a8dfcf876d72fcc	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Lentilitoribacter;D_6__uncultured bacterium	0.880
35263e0dd73ccb7e3583c5318d925f78	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae	1.000
352d120f365e153b0519f10cef802d2b	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Aeromonadales;D_4__Aeromonadaceae;D_5__Aeromonas	1.000
352f78bb675cdb116f94c399131f3570	D_0__Bacteria;D_1__Proteobacteria	0.840
3532d1ad3daa93b24d1c006f57a08609	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria;D_5__Aegilops tauschii;D_6__Aegilops tauschii	0.920
3535aea1e62273560b95149915069b60	D_0__Bacteria;D_1__Patescibacteria;D_2__Gracilibacteria;D_3__Absconditabacteriales (SR1);D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.800
3536ac248436e8c5e42bef59550f1a6c	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae;D_5__Desulfobacter	1.000
3536cd0872d1ccff908e77aa07681ade	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae	0.990
353c783a5238ea7994e063fe1c0a0787	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Lysobacter	0.960
35410deaa3a7426c1fc1d78af5c1a481	D_0__Bacteria;D_1__Epsilonbacteraeota;D_2__Campylobacteria;D_3__Campylobacterales;D_4__Arcobacteraceae;D_5__Arcobacter;D_6__uncultured Epsilonproteobacteria bacterium	0.820
3541571ac00c1a8bdc6b78e0c99a1d86	D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia	1.000
354191d1083f7ae49b6ba1f748079377	D_0__Bacteria;D_1__Firmicutes;D_2__Clostridia;D_3__Clostridiales	0.980
3541e56cb4082980f8bfaeecfbffbd01	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.870
3547087bf32b17e3199d5ca6e67f419a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Bacteroidales;D_4__Marinifilaceae;D_5__uncultured	0.800
35476668c20107e3a7881980741e5674	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Nitrincolaceae;D_5__uncultured	1.000
3547a84b1439929d0d8659bebc3d591e	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Thiotrichales;D_4__Thiotrichaceae;D_5__Leucothrix;D_6__Leucothrix mucor	1.000
3547ad99fb85eccb45beb20ef8d9f744	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	1.000
35495b16438fafd2da4a37a10350f0a4	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Mycoplasmatales;D_4__Mycoplasmataceae	0.940
354d850ba2615955a43a206af03a3521	D_0__Bacteria;D_1__Tenericutes;D_2__Mollicutes;D_3__Entomoplasmatales;D_4__Entomoplasmatales Incertae Sedis;D_5__Candidatus Hepatoplasma	1.000
35516ab552bd7ba9e9d8d5fa49f16109	D_0__Archaea;D_1__Euryarchaeota;D_2__Thermoplasmata;D_3__Marine Group II;D_4__metagenome;D_5__metagenome;D_6__metagenome	1.000
3553f4b4c6cde21f75d635de34b9dad7	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae;D_5__MSBL7	0.800
35570a508b77bc034851413f7038b1cb	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Pseudomonadaceae;D_5__Pseudomonas	1.000
355a03ffa4f93d761373e0f6c1c01929	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Frankiales;D_4__Cryptosporangiaceae;D_5__Fodinicola;Ambiguous_taxa	0.920
355a9c28f3148407e7db285b89e82aa9	D_0__Bacteria	1.000
355ee09e5861998482372d5b51b51c2c	D_0__Bacteria;D_1__Nitrospirae;D_2__4-29-1;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.990
35601ef325f9d204fcff4b1d67e4f277	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Gammaproteobacteria Incertae Sedis;D_4__Unknown Family;D_5__Acidibacter;D_6__uncultured proteobacterium	0.990
356089c936a6b829d45510934775ad75	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Planctomycetales;D_4__Rubinisphaeraceae;D_5__uncultured;D_6__uncultured bacterium	0.820
3562f1c809cc26161983739f9d049dfd	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	1.000
35648353f0b5f30a3831fb8dc674e743	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 22	0.980
35675b45b08495a82940e4caf47afab0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	1.000
356f52862afefb25e0b9e4c2f6f18d84	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae;D_5__Aliiroseovarius;D_6__uncultured bacterium	0.870
3571aca4e956c7efe70ca19d045e6e8f	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	1.000
3571ea58fc43d3a66ac886513a867c3b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Sphingobacteriales;D_4__Sphingobacteriaceae	1.000
35770a8114ae9a1a2b78949f87cf40c0	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__DEV007	1.000
357a2433b5b016dbfe262f2b7cc871f8	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae;D_5__uncultured;D_6__uncultured Bacteroidetes bacterium	0.820
3580d150877561231447f060a8ca9b11	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria	1.000
3580f4a32f34d716fb94c7ad925aa5e6	D_0__Bacteria;D_1__Bacteroidetes;D_2__Ignavibacteria;D_3__Ignavibacteriales;D_4__Melioribacteraceae;D_5__IheB3-7	1.000
35839cd48c98d20528447c4eb68c0066	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Verrucomicrobiales;D_4__DEV007;D_5__uncultured bacterium;D_6__uncultured bacterium	0.860
358602b5a690c806422f8cec99e990cf	D_0__Bacteria;D_1__Acidobacteria;D_2__Subgroup 26;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	1.000
358876ce1bb9fdd99e846adc8fc8c829	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__NS7 marine group;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	1.000
3589436fb10cbc47bbe0ddaf18e915ec	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Paenibacillaceae	0.950
358dbc3efc35b0329ef084a722b1df05	D_0__Bacteria	1.000
359137965c5f64a097f842a4f0910206	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Opitutales;D_4__Opitutaceae;D_5__Lacunisphaera	1.000
3592168aaebf931ae45021479bfaebfa	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.910
35a3c5015c229365c50d9ce4be61a4c7	D_0__Bacteria	1.000
35a5ea0287e1c7bac16b4b5dbab72eaf	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae	1.000
35a9c80defaabd3b07a0a4fd32071051	D_0__Bacteria	1.000
35af08425ba5a22b4771948bd40197c0	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Betaproteobacteriales;D_4__Methylophilaceae;D_5__Methylotenera;D_6__uncultured beta proteobacterium	0.940
35b02f6956d24bae4b47e634c6f8ac7b	D_0__Bacteria;D_1__Proteobacteria	0.920
35b0950dbd7eed46cbab6a3a42d00cb4	D_0__Bacteria;D_1__Planctomycetes;D_2__Planctomycetacia;D_3__Pirellulales;D_4__Pirellulaceae;D_5__uncultured;D_6__uncultured organism	1.000
35b4930c8ef9b7fa7c378c7f69d1fa09	D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured marine bacterium;D_4__uncultured marine bacterium;D_5__uncultured marine bacterium;D_6__uncultured marine bacterium	0.970
35b87997254a991f7d4d024784787290	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	1.000
35b8d550816eafed0fa25b5a707f0abe	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Alicyclobacillaceae;D_5__Tumebacillus	1.000
35bcf0206288fb49b7b43480dbb5afcc	D_0__Bacteria;D_1__Verrucomicrobia;D_2__Verrucomicrobiae;D_3__Chthoniobacterales;D_4__Chthoniobacteraceae;D_5__Candidatus Udaeobacter;D_6__uncultured soil bacterium	0.900
35bd24bf607d35f3fd8215c4a543f7c5	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhodobacterales;D_4__Rhodobacteraceae	0.970
35bd358990986aceb5a8073f44b61e7f	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast	1.000
35c23801666dfc1a01032bb3a666f1d2	D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__Euryarchaeota archaeon SCGC AAA286-E23;D_4__Euryarchaeota archaeon SCGC AAA286-E23;D_5__Euryarchaeota archaeon SCGC AAA286-E23;D_6__Euryarchaeota archaeon SCGC AAA286-E23	0.840
35c634d61b0a7d3e67a23800a0b5103a	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Microscillaceae	1.000
35c751313234ad2d81190d7fdaaff264	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Cytophagales;D_4__Cyclobacteriaceae;D_5__Marinoscillum	0.980
35c9f87907ea0b8aab82ee44c46fc4e6	D_0__Bacteria;D_1__Proteobacteria	0.980
35cba3f523f1129a6892ac4697f77dfe	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micrococcales;D_4__Microbacteriaceae;D_5__Agromyces;D_6__Agromyces ulmi	0.810
35cbb315e019e0a8768d4b73862df415	D_0__Bacteria;D_1__Actinobacteria;D_2__Coriobacteriia;D_3__Coriobacteriales;D_4__Coriobacteriaceae;D_5__Collinsella;D_6__uncultured bacterium	1.000
35cd129b1bb5c9a45da21128a085c0b4	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Pseudomonadales;D_4__Moraxellaceae;D_5__Acinetobacter;D_6__Acinetobacter schindleri	0.950
35cffed42172f708d8e7db64418eeb38	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Hyphomicrobiaceae;D_5__Filomicrobium	0.990
35d20da789dde8d76e4389fd6d30cc9d	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Micromonosporales;D_4__Micromonosporaceae;D_5__Dactylosporangium;Ambiguous_taxa	1.000
35d69c8fdf7335be3cf56ec2bc83678d	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	0.970
35d6ca4f0d19d59b998aeac5d59a8422	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rickettsiales;D_4__Mitochondria	1.000
35d7aaf51d0c2f57d0336dc2fee8deb0	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Kineosporiales;D_4__Kineosporiaceae;D_5__Quadrisphaera;D_6__uncultured bacterium	0.980
35d7cd7aacd132a745b6083a08e6697c	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__SAR11 clade;D_4__Clade III	1.000
35dc89d156be6a6a07f8c5226f87cc32	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Rhodanobacteraceae	1.000
35ddbcfbd5e5779203aeb2957b28cdd0	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae	1.000
35de65614feac8c5fd85877ae2d9b76b	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Saprospiraceae	0.990
35e4012a009db33fc92b18be20e9f5ad	D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia	0.900
35e48064d71b163be36ce2ac9ba1b2ae	D_0__Bacteria;D_1__Planctomycetes;D_2__Phycisphaerae;D_3__Tepidisphaerales;D_4__WD2101 soil group;D_5__uncultured bacterium;D_6__uncultured bacterium	1.000
35e57c7d5f0913a39319be9345e97b0b	D_0__Archaea;D_1__Nanoarchaeaeota;D_2__Woesearchaeia;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.990
35e8ab924f15a1aea2bd08a9862c7272	D_0__Bacteria	1.000
35e985fa1b18da6a82cc9a8416c06555	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Alteromonadales;D_4__Colwelliaceae;D_5__Thalassotalea;Ambiguous_taxa	0.800
35e9f741b0d72c819412d2f0f755ab1a	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Corallina officinalis;D_5__Corallina officinalis;D_6__Corallina officinalis	0.970
35ec4c2007095c9576b19a4739d20dc3	D_0__Bacteria;D_1__Spirochaetes;D_2__Spirochaetia;D_3__Spirochaetales;D_4__Spirochaetaceae;D_5__Sediminispirochaeta	0.910
35ed22e9fa79ab018326b68bd06b3bb0	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Myxococcales;D_4__Polyangiaceae;D_5__Aetherobacter;D_6__uncultured bacterium	0.850
35edcc4b02d7d9725713464aabf81122	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae	0.990
35f10ee3aa51b3419f14492966318049	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Mesorhizobium	0.980
35f598d1d0fd5758db002967605c67a9	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Rhizobiales;D_4__Rhizobiaceae;D_5__Ahrensia	0.890
35ffcc3b809d667286737d79670b8de5	D_0__Bacteria;D_1__Actinobacteria;D_2__Actinobacteria;D_3__Bifidobacteriales;D_4__Bifidobacteriaceae;D_5__Bifidobacterium;D_6__Bifidobacterium longum subsp. longum	0.970
360b8aeaedeb25b956a5aa65111b23a7	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__PB19	0.850
360c6a11e0945d58acfb4ec521d330fc	D_0__Bacteria;D_1__Cyanobacteria;D_2__Oxyphotobacteria;D_3__Chloroplast;D_4__Oryza sativa Japonica Group (Japanese rice);D_5__Oryza sativa Japonica Group (Japanese rice);D_6__Oryza sativa Japonica Group (Japanese rice)	0.910
3611bb280c8dfd8bf8e161e9b18cbca9	D_0__Bacteria	1.000
3611ca1369c85b56dcb0a81dd8b075fb	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Xanthomonadales;D_4__Xanthomonadaceae;D_5__Arenimonas	1.000
3616f43cd245c1f9329aa1a48dbad4ac	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria	1.000
36194c15a3cd0e553b15929df97718d6	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae;D_5__Peredibacter	0.830
361bd927886a9ae7993fdc5a20e5351e	D_0__Bacteria;D_1__Patescibacteria;D_2__Parcubacteria	0.970
361c09ffbe52215528f3685e501c3567	D_0__Bacteria;D_1__Proteobacteria;D_2__Gammaproteobacteria;D_3__Oceanospirillales;D_4__Saccharospirillaceae;D_5__Oleibacter;Ambiguous_taxa	0.960
361db9e5b1ab7826959ff4b1b90d0ef6	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Bdellovibrionales;D_4__Bacteriovoracaceae	1.000
361de7db24a8b8c9d3832fbf3cf19752	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobulbaceae	1.000
3625877a06b762d6dd74a33035af6980	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Flavobacteriales;D_4__Flavobacteriaceae	0.990
362603ee0a524c444022d25ccb84bbf1	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria;D_3__Caulobacterales;D_4__Hyphomonadaceae	1.000
3628749f99c2485f450080d67f919c26	D_0__Bacteria;D_1__Proteobacteria;D_2__Alphaproteobacteria	1.000
3632eb1a911f89c509dc896466c4ff43	D_0__Bacteria;D_1__Proteobacteria	0.890
36333ad1648581748086e685841f5ba4	D_0__Bacteria;D_1__Lentisphaerae;D_2__Lentisphaeria;D_3__Victivallales	0.810
36346d55bbf92c01afaa138811a753ce	D_0__Bacteria;D_1__Proteobacteria;D_2__Deltaproteobacteria;D_3__Desulfobacterales;D_4__Desulfobacteraceae	0.990
363d584c9694918e1f49e0fcd6373c87	D_0__Bacteria;D_1__Planctomycetes;D_2__OM190;D_3__uncultured bacterium;D_4__uncultured bacterium;D_5__uncultured bacterium;D_6__uncultured bacterium	0.950
363eb744896c14d87ee6c3c46a88aadb	D_0__Bacteria;D_1__Firmicutes;D_2__Bacilli;D_3__Bacillales;D_4__Bacillaceae;D_5__Bacillus	0.880
36446139e5acf758dd75f4fdddd56bdc	D_0__Bacteria;D_1__Bacteroidetes;D_2__Bacteroidia;D_3__Chitinophagales;D_4__Chitinophagaceae;D_5__Niastella	0.920
